order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,sub_category,product_name,total_sales,order_year,order_month,shipping_days,order_count
CA-2018-145779,2018-05-06,2018-05-10,Standard Class,DB-13615,Doug Bickford,consumer,Tucson,Arizona,West,OFF-PA-10002254,office supplies,paper,Xerox 1883,84.416,2018,5,4,1
US-2017-155173,2017-03-06,2017-03-10,Standard Class,JB-16045,Julia Barnett,home office,Philadelphia,Pennsylvania,East,TEC-PH-10004586,technology,phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2017,3,4,1
US-2017-155173,2017-03-06,2017-03-10,Standard Class,JB-16045,Julia Barnett,home office,Philadelphia,Pennsylvania,East,OFF-BI-10002982,office supplies,binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,2017,3,4,1
US-2017-155173,2017-03-06,2017-03-10,Standard Class,JB-16045,Julia Barnett,home office,Philadelphia,Pennsylvania,East,TEC-PH-10002538,technology,phones,Grandstream GXP1160 VoIP phone,68.238,2017,3,4,1
CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,corporate,Cranston,Rhode Island,East,FUR-TA-10001039,furniture,tables,KI Adjustable-Height Table,240.744,2018,10,1,1
CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,corporate,Cranston,Rhode Island,East,FUR-FU-10004963,furniture,furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,2018,10,1,1
CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,corporate,Cranston,Rhode Island,East,FUR-FU-10000277,furniture,furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2018,10,1,1
CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,corporate,Cranston,Rhode Island,East,FUR-TA-10004915,furniture,tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,2018,10,1,1
CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,corporate,Cranston,Rhode Island,East,OFF-PA-10003724,office supplies,paper,"Wirebound Message Book, 4 per Page",43.44,2018,10,1,1
CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,corporate,Cranston,Rhode Island,East,OFF-AP-10002906,office supplies,appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,2018,10,1,1
CA-2015-131387,2015-04-28,2015-04-30,First Class,AI-10855,Arianne Irving,consumer,San Francisco,California,West,TEC-PH-10001459,technology,phones,Samsung Galaxy Mega 6.3,1679.96,2015,4,2,1
CA-2017-125087,2017-04-18,2017-04-23,Standard Class,TH-21115,Thea Hudgings,corporate,Houston,Texas,Central,FUR-CH-10002880,furniture,chairs,"Global High-Back Leather Tilter, Burgundy",344.372,2017,4,5,1
CA-2017-125087,2017-04-18,2017-04-23,Standard Class,TH-21115,Thea Hudgings,corporate,Houston,Texas,Central,OFF-ST-10001780,office supplies,storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,2017,4,5,1
CA-2017-125087,2017-04-18,2017-04-23,Standard Class,TH-21115,Thea Hudgings,corporate,Houston,Texas,Central,FUR-FU-10004748,furniture,furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,2017,4,5,1
CA-2017-154081,2017-05-22,2017-05-29,Standard Class,JE-15610,Jim Epp,corporate,Los Angeles,California,West,TEC-PH-10001918,technology,phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2017,5,7,1
US-2018-118556,2018-05-28,2018-06-02,Second Class,TH-21235,Tiffany House,corporate,Chicago,Illinois,Central,FUR-CH-10001146,furniture,chairs,"Global Task Chair, Black",106.869,2018,5,5,1
US-2018-118556,2018-05-28,2018-06-02,Second Class,TH-21235,Tiffany House,corporate,Chicago,Illinois,Central,OFF-BI-10004364,office supplies,binders,Storex Dura Pro Binders,3.564,2018,5,5,1
CA-2015-126200,2015-08-25,2015-08-29,Standard Class,JE-15715,Joe Elijah,consumer,Houston,Texas,Central,OFF-BI-10002133,office supplies,binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",25.68,2015,8,4,1
CA-2015-126200,2015-08-25,2015-08-29,Standard Class,JE-15715,Joe Elijah,consumer,Houston,Texas,Central,OFF-BI-10002225,office supplies,binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12.384,2015,8,4,1
CA-2015-146500,2015-08-30,2015-09-04,Standard Class,AT-10735,Annie Thurman,consumer,Bristol,Connecticut,East,OFF-BI-10002432,office supplies,binders,Wilson Jones Standard D-Ring Binders,25.3,2015,8,5,1
CA-2015-146500,2015-08-30,2015-09-04,Standard Class,AT-10735,Annie Thurman,consumer,Bristol,Connecticut,East,OFF-ST-10000563,office supplies,storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,2015,8,5,1
CA-2016-169537,2016-09-03,2016-09-07,Second Class,JH-15820,John Huston,consumer,Holland,Michigan,Central,OFF-LA-10001982,office supplies,labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5,2016,9,4,1
CA-2015-100881,2015-03-28,2015-04-01,Standard Class,DR-12940,Daniel Raglin,home office,Albuquerque,New Mexico,West,TEC-PH-10003273,technology,phones,AT&T TR1909W,302.376,2015,3,4,1
CA-2016-144043,2016-05-10,2016-05-15,Standard Class,AB-10165,Alan Barnes,consumer,Louisville,Colorado,West,TEC-AC-10002718,technology,accessories,Belkin Standard 104 key USB Keyboard,46.688,2016,5,5,1
CA-2016-116512,2016-04-09,2016-04-14,Standard Class,MC-18100,Mick Crebagga,consumer,New York City,New York,East,OFF-ST-10001505,office supplies,storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,2016,4,5,1
CA-2016-101000,2016-04-09,2016-04-14,Standard Class,IG-15085,Ivan Gibson,consumer,Norwich,Connecticut,East,OFF-AP-10000179,office supplies,appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,2016,4,5,1
CA-2017-168557,2017-09-19,2017-09-23,Standard Class,FH-14275,Frank Hawley,corporate,San Francisco,California,West,OFF-BI-10002309,office supplies,binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2017,9,4,1
US-2017-164196,2017-11-11,2017-11-17,Standard Class,AS-10285,Alejandro Savely,corporate,Noblesville,Indiana,Central,FUR-TA-10001950,furniture,tables,Balt Solid Wood Round Tables,2678.94,2017,11,6,1
US-2018-132031,2018-04-23,2018-04-27,Standard Class,PN-18775,Parhena Norris,home office,Clarksville,Tennessee,South,FUR-BO-10001972,furniture,bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136,2018,4,4,1
US-2018-132031,2018-04-23,2018-04-27,Standard Class,PN-18775,Parhena Norris,home office,Clarksville,Tennessee,South,TEC-AC-10002473,technology,accessories,Maxell 4.7GB DVD-R,45.408,2018,4,4,1
US-2018-132031,2018-04-23,2018-04-27,Standard Class,PN-18775,Parhena Norris,home office,Clarksville,Tennessee,South,FUR-FU-10000193,furniture,furnishings,Tenex Chairmats For Use with Hard Floors,77.952,2018,4,4,1
US-2018-132031,2018-04-23,2018-04-27,Standard Class,PN-18775,Parhena Norris,home office,Clarksville,Tennessee,South,OFF-LA-10000081,office supplies,labels,Avery 496,3.0,2018,4,4,1
CA-2016-169733,2016-10-22,2016-10-26,Second Class,GM-14500,Gene McClure,consumer,Hollywood,Florida,South,OFF-ST-10000876,office supplies,storage,Eldon Simplefile Box Office,9.952,2016,10,4,1
CA-2018-169404,2018-04-09,2018-04-14,Standard Class,NC-18625,Noah Childs,corporate,York,Pennsylvania,East,OFF-BI-10004492,office supplies,binders,Tuf-Vin Binders,37.896,2018,4,5,1
CA-2018-169404,2018-04-09,2018-04-14,Standard Class,NC-18625,Noah Childs,corporate,York,Pennsylvania,East,OFF-PA-10001033,office supplies,paper,Xerox 1893,65.584,2018,4,5,1
CA-2018-134880,2018-10-27,2018-11-01,Standard Class,TW-21025,Tamara Willingham,home office,Mesa,Arizona,West,OFF-PA-10004039,office supplies,paper,Xerox 1882,44.784,2018,10,5,1
CA-2016-145758,2016-10-30,2016-10-30,Same Day,BF-11020,Barry Französisch,corporate,New York City,New York,East,TEC-MA-10004552,technology,machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,2016,10,0,1
CA-2018-158736,2018-12-18,2018-12-24,Standard Class,TT-21460,Tonja Turnell,home office,San Francisco,California,West,OFF-AR-10002578,office supplies,art,Newell 335,5.76,2018,12,6,1
US-2017-119270,2017-03-12,2017-03-16,Standard Class,SW-20245,Scot Wooten,consumer,Los Angeles,California,West,OFF-PA-10004022,office supplies,paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2017,3,4,1
CA-2015-109890,2015-07-21,2015-07-27,Standard Class,PG-18820,Patrick Gardner,consumer,Omaha,Nebraska,Central,TEC-PH-10004100,technology,phones,Griffin GC17055 Auxiliary Audio Cable,35.98,2015,7,6,1
CA-2017-138583,2017-05-24,2017-05-28,Standard Class,DP-13390,Dennis Pardue,home office,Philadelphia,Pennsylvania,East,OFF-AR-10001860,office supplies,art,BIC Liqua Brite Liner,16.656,2017,5,4,1
US-2018-118535,2018-02-11,2018-02-15,Standard Class,DJ-13510,Don Jones,corporate,New York City,New York,East,OFF-LA-10001297,office supplies,labels,Avery 473,20.7,2018,2,4,1
CA-2017-126284,2017-09-20,2017-09-24,Standard Class,EN-13780,Edward Nazzal,consumer,Grand Rapids,Michigan,Central,OFF-BI-10004828,office supplies,binders,GBC Poly Designer Binding Covers,83.7,2017,9,4,1
CA-2018-142391,2018-09-24,2018-09-24,Same Day,PB-19150,Philip Brown,consumer,Seattle,Washington,West,FUR-FU-10002759,furniture,furnishings,12-1/2 Diameter Round Wall Clock,199.8,2018,9,0,1
CA-2018-124716,2018-03-27,2018-03-31,Standard Class,BD-11560,Brendan Dodson,home office,Fresno,California,West,OFF-PA-10000740,office supplies,paper,Xerox 1982,45.68,2018,3,4,1
CA-2018-124716,2018-03-27,2018-03-31,Standard Class,BD-11560,Brendan Dodson,home office,Fresno,California,West,OFF-PA-10001144,office supplies,paper,Xerox 1913,110.96,2018,3,4,1
CA-2018-124716,2018-03-27,2018-03-31,Standard Class,BD-11560,Brendan Dodson,home office,Fresno,California,West,OFF-PA-10000859,office supplies,paper,Unpadded Memo Slips,11.94,2018,3,4,1
CA-2017-158841,2017-02-02,2017-02-04,Second Class,SE-20110,Sanjit Engle,consumer,Arlington,Virginia,South,TEC-MA-10001127,technology,machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,2017,2,2,1
CA-2017-158841,2017-02-02,2017-02-04,Second Class,SE-20110,Sanjit Engle,consumer,Arlington,Virginia,South,OFF-BI-10002557,office supplies,binders,Presstex Flexible Ring Binders,36.4,2017,2,2,1
CA-2017-158841,2017-02-02,2017-02-04,Second Class,SE-20110,Sanjit Engle,consumer,Arlington,Virginia,South,FUR-FU-10001731,furniture,furnishings,Acrylic Self-Standing Desk Frames,18.69,2017,2,2,1
CA-2018-106824,2018-07-07,2018-07-11,Standard Class,AT-10735,Annie Thurman,consumer,Los Angeles,California,West,OFF-FA-10001135,office supplies,fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,2018,7,4,1
CA-2016-109190,2016-10-23,2016-10-28,Standard Class,CC-12685,Craig Carroll,consumer,Lubbock,Texas,Central,OFF-PA-10000069,office supplies,paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",60.736,2016,10,5,1
CA-2016-109190,2016-10-23,2016-10-28,Standard Class,CC-12685,Craig Carroll,consumer,Lubbock,Texas,Central,TEC-CO-10001943,technology,copiers,Canon PC-428 Personal Copier,479.976,2016,10,5,1
CA-2016-109190,2016-10-23,2016-10-28,Standard Class,CC-12685,Craig Carroll,consumer,Lubbock,Texas,Central,OFF-BI-10000977,office supplies,binders,Ibico Plastic Spiral Binding Combs,6.08,2016,10,5,1
CA-2017-143154,2017-12-02,2017-12-08,Standard Class,AS-10225,Alan Schoenberger,corporate,Longmont,Colorado,West,TEC-AC-10002942,technology,accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,2017,12,6,1
CA-2015-169061,2015-03-05,2015-03-08,Second Class,AB-10150,Aimee Bixby,consumer,Yonkers,New York,East,OFF-AR-10000588,office supplies,art,Newell 345,59.52,2015,3,3,1
CA-2015-169061,2015-03-05,2015-03-08,Second Class,AB-10150,Aimee Bixby,consumer,Yonkers,New York,East,TEC-AC-10002001,technology,accessories,Logitech Wireless Gaming Headset G930,479.97,2015,3,3,1
CA-2015-169061,2015-03-05,2015-03-08,Second Class,AB-10150,Aimee Bixby,consumer,Yonkers,New York,East,OFF-SU-10000381,office supplies,supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2015,3,3,1
CA-2015-169061,2015-03-05,2015-03-08,Second Class,AB-10150,Aimee Bixby,consumer,Yonkers,New York,East,OFF-BI-10001617,office supplies,binders,GBC Wire Binding Combs,49.632,2015,3,3,1
CA-2015-169061,2015-03-05,2015-03-08,Second Class,AB-10150,Aimee Bixby,consumer,Yonkers,New York,East,OFF-PA-10001878,office supplies,paper,Xerox 1891,97.82,2015,3,3,1
CA-2016-102316,2016-03-01,2016-03-03,Second Class,DH-13075,Dave Hallsten,corporate,Los Angeles,California,West,TEC-PH-10000376,technology,phones,Square Credit Card Reader,15.984,2016,3,2,1
CA-2016-102316,2016-03-01,2016-03-03,Second Class,DH-13075,Dave Hallsten,corporate,Los Angeles,California,West,FUR-CH-10003396,furniture,chairs,Global Deluxe Steno Chair,184.752,2016,3,2,1
CA-2015-164903,2015-02-20,2015-02-24,Standard Class,SR-20740,Steven Roelle,home office,Los Angeles,California,West,OFF-PA-10003363,office supplies,paper,Xerox 204,12.96,2015,2,4,1
CA-2017-109400,2017-05-02,2017-05-06,Standard Class,NR-18550,Nick Radford,consumer,Amarillo,Texas,Central,FUR-CH-10003298,furniture,chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,2017,5,4,1
CA-2017-130400,2017-03-08,2017-03-12,Standard Class,SJ-20125,Sanjit Jacobs,home office,Dallas,Texas,Central,OFF-BI-10001757,office supplies,binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,2017,3,4,1
CA-2017-130400,2017-03-08,2017-03-12,Standard Class,SJ-20125,Sanjit Jacobs,home office,Dallas,Texas,Central,TEC-AC-10004633,technology,accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,2017,3,4,1
CA-2017-130400,2017-03-08,2017-03-12,Standard Class,SJ-20125,Sanjit Jacobs,home office,Dallas,Texas,Central,OFF-EN-10001453,office supplies,envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,2017,3,4,1
CA-2016-135853,2016-12-11,2016-12-14,First Class,CA-12775,Cynthia Arntzen,consumer,Detroit,Michigan,Central,TEC-AC-10004761,technology,accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,2016,12,3,1
CA-2016-135853,2016-12-11,2016-12-14,First Class,CA-12775,Cynthia Arntzen,consumer,Detroit,Michigan,Central,TEC-PH-10003691,technology,phones,BlackBerry Q10,125.99,2016,12,3,1
CA-2016-135853,2016-12-11,2016-12-14,First Class,CA-12775,Cynthia Arntzen,consumer,Detroit,Michigan,Central,OFF-BI-10004965,office supplies,binders,Ibico Covers for Plastic or Wire Binding Elements,23.0,2016,12,3,1
CA-2017-103359,2017-12-22,2017-12-26,Standard Class,LC-16885,Lena Creighton,consumer,New York City,New York,East,OFF-BI-10004233,office supplies,binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2017,12,4,1
CA-2017-144645,2017-02-02,2017-02-08,Standard Class,NS-18640,Noel Staavos,corporate,Houston,Texas,Central,FUR-FU-10003601,furniture,furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2017,2,6,1
CA-2018-141614,2018-06-05,2018-06-09,Standard Class,NS-18640,Noel Staavos,corporate,Orlando,Florida,South,OFF-PA-10002787,office supplies,paper,Xerox 227,20.736,2018,6,4,1
CA-2016-122168,2016-08-21,2016-08-26,Standard Class,HG-14965,Henry Goldwyn,corporate,Florence,Kentucky,South,OFF-AR-10003602,office supplies,art,"Quartet Omega Colored Chalk, 12/Pack",17.52,2016,8,5,1
CA-2016-122168,2016-08-21,2016-08-26,Standard Class,HG-14965,Henry Goldwyn,corporate,Florence,Kentucky,South,OFF-AR-10002053,office supplies,art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76,2016,8,5,1
CA-2017-132899,2017-04-07,2017-04-11,Standard Class,SF-20200,Sarah Foster,consumer,New York City,New York,East,OFF-AR-10002833,office supplies,art,Newell 322,3.64,2017,4,4,1
CA-2018-149720,2018-06-04,2018-06-07,Second Class,EM-14065,Erin Mull,consumer,Frisco,Texas,Central,FUR-FU-10002501,furniture,furnishings,Nu-Dell Executive Frame,30.336,2018,6,3,1
CA-2018-118003,2018-12-04,2018-12-10,Standard Class,DO-13645,Doug O'Connell,consumer,Paterson,New Jersey,East,FUR-FU-10002506,furniture,furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,2018,12,6,1
CA-2018-118003,2018-12-04,2018-12-10,Standard Class,DO-13645,Doug O'Connell,consumer,Paterson,New Jersey,East,FUR-CH-10003817,furniture,chairs,"Global Value Steno Chair, Gray",182.22,2018,12,6,1
CA-2018-118003,2018-12-04,2018-12-10,Standard Class,DO-13645,Doug O'Connell,consumer,Paterson,New Jersey,East,FUR-CH-10004860,furniture,chairs,Global Low Back Tilter Chair,302.94,2018,12,6,1
CA-2017-141887,2017-01-11,2017-01-15,Standard Class,MP-17470,Mark Packer,home office,Columbus,Ohio,East,FUR-FU-10002268,furniture,furnishings,Ultra Door Push Plate,54.992,2017,1,4,1
US-2017-160206,2017-04-01,2017-04-07,Standard Class,MY-18295,Muhammed Yedwab,corporate,Milwaukee,Wisconsin,Central,TEC-PH-10000148,technology,phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,2017,4,6,1
CA-2018-133074,2018-09-21,2018-09-25,Standard Class,DB-13615,Doug Bickford,consumer,San Francisco,California,West,OFF-PA-10004082,office supplies,paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,2018,9,4,1
CA-2018-161172,2018-03-16,2018-03-16,Same Day,SP-20920,Susan Pistek,consumer,Columbus,Ohio,East,TEC-PH-10004348,technology,phones,OtterBox Defender Series Case - iPhone 5c,44.376,2018,3,0,1
CA-2018-161172,2018-03-16,2018-03-16,Same Day,SP-20920,Susan Pistek,consumer,Columbus,Ohio,East,FUR-FU-10003424,furniture,furnishings,Nu-Dell Oak Frame,51.264,2018,3,0,1
CA-2018-161172,2018-03-16,2018-03-16,Same Day,SP-20920,Susan Pistek,consumer,Columbus,Ohio,East,OFF-BI-10004654,office supplies,binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,2018,3,0,1
CA-2018-161172,2018-03-16,2018-03-16,Same Day,SP-20920,Susan Pistek,consumer,Columbus,Ohio,East,TEC-AC-10004571,technology,accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2018,3,0,1
CA-2018-161172,2018-03-16,2018-03-16,Same Day,SP-20920,Susan Pistek,consumer,Columbus,Ohio,East,OFF-ST-10000675,office supplies,storage,"File Shuttle II and Handi-File, Black",54.224,2018,3,0,1
CA-2018-137624,2018-11-10,2018-11-17,Standard Class,ME-17320,Maria Etezadi,home office,Los Angeles,California,West,FUR-CH-10001714,furniture,chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,2018,11,7,1
CA-2017-156748,2017-11-30,2017-12-06,Standard Class,BS-11755,Bruce Stewart,consumer,Detroit,Michigan,Central,OFF-PA-10000380,office supplies,paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,2017,11,6,1
CA-2017-156748,2017-11-30,2017-12-06,Standard Class,BS-11755,Bruce Stewart,consumer,Detroit,Michigan,Central,OFF-PA-10002713,office supplies,paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2017,11,6,1
CA-2017-156748,2017-11-30,2017-12-06,Standard Class,BS-11755,Bruce Stewart,consumer,Detroit,Michigan,Central,OFF-ST-10001370,office supplies,storage,Sensible Storage WireTech Storage Systems,496.86,2017,11,6,1
CA-2017-156748,2017-11-30,2017-12-06,Standard Class,BS-11755,Bruce Stewart,consumer,Detroit,Michigan,Central,FUR-CH-10000513,furniture,chairs,High-Back Leather Manager's Chair,389.97,2017,11,6,1
CA-2016-169677,2016-01-13,2016-01-15,Second Class,KS-16300,Karen Seio,corporate,Columbus,Georgia,South,OFF-LA-10003223,office supplies,labels,Avery 508,9.82,2016,1,2,1
US-2015-163146,2015-05-16,2015-05-20,Standard Class,CC-12475,Cindy Chapman,consumer,San Francisco,California,West,TEC-AC-10002217,technology,accessories,Imation Clip USB flash drive - 8 GB,56.4,2015,5,4,1
CA-2016-157343,2016-06-07,2016-06-11,Standard Class,HD-14785,Harold Dahlen,home office,Philadelphia,Pennsylvania,East,OFF-BI-10003707,office supplies,binders,Aluminum Screw Posts,18.312,2016,6,4,1
CA-2016-157343,2016-06-07,2016-06-11,Standard Class,HD-14785,Harold Dahlen,home office,Philadelphia,Pennsylvania,East,OFF-PA-10000552,office supplies,paper,Xerox 200,25.92,2016,6,4,1
CA-2016-157343,2016-06-07,2016-06-11,Standard Class,HD-14785,Harold Dahlen,home office,Philadelphia,Pennsylvania,East,OFF-AR-10003183,office supplies,art,Avery Fluorescent Highlighter Four-Color Set,8.016,2016,6,4,1
CA-2018-147354,2018-03-09,2018-03-13,Standard Class,KB-16315,Karl Braun,consumer,Los Angeles,California,West,TEC-CO-10000971,technology,copiers,Hewlett Packard 310 Color Digital Copier,479.984,2018,3,4,1
CA-2018-147354,2018-03-09,2018-03-13,Standard Class,KB-16315,Karl Braun,consumer,Los Angeles,California,West,OFF-BI-10003910,office supplies,binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,2018,3,4,1
CA-2016-157287,2016-12-22,2016-12-23,First Class,HR-14830,Harold Ryan,corporate,Philadelphia,Pennsylvania,East,OFF-ST-10001172,office supplies,storage,"Tennsco Lockers, Sand",33.568,2016,12,1,1
CA-2016-157287,2016-12-22,2016-12-23,First Class,HR-14830,Harold Ryan,corporate,Philadelphia,Pennsylvania,East,FUR-CH-10001270,furniture,chairs,Harbour Creations Steel Folding Chair,422.625,2016,12,1,1
CA-2015-137575,2015-08-06,2015-08-11,Standard Class,TB-21625,Trudy Brown,consumer,New York City,New York,East,TEC-AC-10004571,technology,accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2015,8,5,1
CA-2017-119074,2017-03-27,2017-03-31,Standard Class,DS-13180,David Smith,corporate,Columbus,Georgia,South,FUR-FU-10004053,furniture,furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,2017,3,4,1
CA-2017-119074,2017-03-27,2017-03-31,Standard Class,DS-13180,David Smith,corporate,Columbus,Georgia,South,FUR-FU-10003731,furniture,furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,2017,3,4,1
CA-2017-119074,2017-03-27,2017-03-31,Standard Class,DS-13180,David Smith,corporate,Columbus,Georgia,South,OFF-BI-10000962,office supplies,binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2017,3,4,1
CA-2016-149566,2016-12-05,2016-12-10,Standard Class,GB-14530,George Bell,corporate,Los Angeles,California,West,TEC-AC-10001266,technology,accessories,Memorex Micro Travel Drive 8 GB,39.0,2016,12,5,1
CA-2016-149566,2016-12-05,2016-12-10,Standard Class,GB-14530,George Bell,corporate,Los Angeles,California,West,OFF-LA-10000452,office supplies,labels,Avery 488,12.6,2016,12,5,1
CA-2016-126186,2016-09-11,2016-09-12,First Class,GB-14530,George Bell,corporate,Aurora,Colorado,West,FUR-FU-10000073,furniture,furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,2016,9,1,1
CA-2016-121132,2016-07-17,2016-07-24,Standard Class,VB-21745,Victoria Brennan,corporate,Houston,Texas,Central,OFF-LA-10002368,office supplies,labels,Avery 479,6.264,2016,7,7,1
CA-2016-121132,2016-07-17,2016-07-24,Standard Class,VB-21745,Victoria Brennan,corporate,Houston,Texas,Central,OFF-FA-10004248,office supplies,fasteners,Advantus T-Pin Paper Clips,14.432,2016,7,7,1
CA-2015-140473,2015-05-30,2015-06-03,Standard Class,MC-17425,Mark Cousins,corporate,Chicago,Illinois,Central,TEC-CO-10004202,technology,copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976,2015,5,4,1
US-2018-102904,2018-11-13,2018-11-20,Standard Class,CB-12025,Cassandra Brandow,consumer,Decatur,Alabama,South,TEC-AC-10000927,technology,accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92,2018,11,7,1
CA-2017-102092,2017-12-09,2017-12-11,First Class,PM-18940,Paul MacIntyre,consumer,Springfield,Virginia,South,FUR-TA-10002530,furniture,tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,2017,12,2,1
CA-2016-117884,2016-03-22,2016-03-22,Same Day,DC-13285,Debra Catini,consumer,Plantation,Florida,South,TEC-AC-10002567,technology,accessories,Logitech G602 Wireless Gaming Mouse,447.944,2016,3,0,1
CA-2016-117884,2016-03-22,2016-03-22,Same Day,DC-13285,Debra Catini,consumer,Plantation,Florida,South,OFF-ST-10002182,office supplies,storage,"Iris 3-Drawer Stacking Bin, Black",150.408,2016,3,0,1
CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,Laura Armstrong,corporate,Houston,Texas,Central,TEC-PH-10004539,technology,phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,2017,12,3,1
CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,Laura Armstrong,corporate,Houston,Texas,Central,OFF-LA-10002945,office supplies,labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36,2017,12,3,1
CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,Laura Armstrong,corporate,Houston,Texas,Central,TEC-PH-10004345,technology,phones,Cisco SPA 502G IP Phone,287.88,2017,12,3,1
CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,Laura Armstrong,corporate,Houston,Texas,Central,TEC-PH-10004912,technology,phones,Cisco SPA112 2 Port Phone Adapter,131.88,2017,12,3,1
CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,Laura Armstrong,corporate,Houston,Texas,Central,FUR-FU-10000206,furniture,furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2017,12,3,1
CA-2017-123540,2017-04-02,2017-04-06,Second Class,DJ-13420,Denny Joy,corporate,Milwaukee,Wisconsin,Central,FUR-CH-10000847,furniture,chairs,Global Executive Mid-Back Manager's Chair,1454.9,2017,4,4,1
US-2018-108315,2018-04-30,2018-05-04,Standard Class,MH-18115,Mick Hernandez,home office,Sanford,Florida,South,OFF-BI-10000822,office supplies,binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842,2018,4,4,1
US-2018-108315,2018-04-30,2018-05-04,Standard Class,MH-18115,Mick Hernandez,home office,Sanford,Florida,South,FUR-FU-10000747,furniture,furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704,2018,4,4,1
